potential,value_eur,wage_eur,movement_reactions,mentality_composure
69.0,375000.0,700.0,52.0,49.0
68.0,375000.0,1000.0,50.0,57.0
71.0,350000.0,500.0,47.0,35.0
68.0,350000.0,2000.0,63.0,51.0
69.0,350000.0,600.0,54.0,54.0
72.0,400000.0,1000.0,55.0,48.0
60.0,220000.0,600.0,58.0,43.0
68.0,375000.0,950.0,45.0,38.0
65.0,350000.0,850.0,53.0,58.0
61.0,170000.0,500.0,50.0,38.0
63.0,250000.0,500.0,50.0,51.0
60.0,150000.0,500.0,56.0,28.0
70.0,400000.0,1000.0,47.0,49.0
67.0,325000.0,650.0,56.0,46.0
67.0,325000.0,2000.0,55.0,55.0
68.0,350000.0,2000.0,55.0,51.0
71.0,375000.0,650.0,53.0,48.0
68.0,350000.0,1000.0,46.0,42.0
72.0,375000.0,8000.0,58.0,44.0
68.0,350000.0,1000.0,47.0,52.0
69.0,375000.0,2000.0,52.0,53.0
69.0,400000.0,1000.0,55.0,59.0
67.0,375000.0,2000.0,48.0,49.0
63.0,250000.0,2000.0,56.0,54.0
74.0,400000.0,3000.0,49.0,55.0
68.0,375000.0,1000.0,53.0,61.0
67.0,350000.0,700.0,58.0,42.0
68.0,350000.0,2000.0,51.0,45.0
71.0,400000.0,8000.0,59.0,47.0
68.0,300000.0,700.0,50.0,33.0
63.0,200000.0,1000.0,45.0,26.0
68.0,375000.0,750.0,45.0,46.0
68.0,300000.0,1000.0,55.0,35.0
69.0,400000.0,950.0,51.0,47.0
58.0,190000.0,550.0,56.0,56.0
65.0,375000.0,1000.0,56.0,56.0
70.0,375000.0,950.0,58.0,51.0
62.0,220000.0,2000.0,48.0,47.0
74.0,400000.0,500.0,50.0,43.0
70.0,400000.0,900.0,53.0,52.0
73.0,425000.0,900.0,39.0,51.0
70.0,375000.0,900.0,55.0,57.0
70.0,350000.0,500.0,52.0,37.0
66.0,375000.0,500.0,52.0,57.0
71.0,400000.0,1000.0,52.0,48.0
63.0,240000.0,2000.0,59.0,55.0
67.0,350000.0,2000.0,47.0,45.0
69.0,350000.0,850.0,51.0,30.0
65.0,325000.0,850.0,45.0,34.0
67.0,375000.0,2000.0,48.0,48.0
71.0,375000.0,2000.0,49.0,44.0
74.0,425000.0,500.0,56.0,40.0
60.0,190000.0,500.0,50.0,49.0
67.0,375000.0,2000.0,46.0,44.0
73.0,400000.0,8000.0,51.0,50.0
68.0,375000.0,600.0,49.0,45.0
57.0,140000.0,500.0,50.0,43.0
66.0,375000.0,500.0,42.0,42.0
65.0,350000.0,500.0,60.0,54.0
65.0,350000.0,500.0,48.0,38.0
67.0,325000.0,1000.0,41.0,37.0
70.0,375000.0,2000.0,59.0,51.0
71.0,400000.0,1000.0,52.0,59.0
78.0,500000.0,3000.0,48.0,50.0
71.0,375000.0,2000.0,44.0,45.0
71.0,400000.0,500.0,49.0,47.0
75.0,400000.0,500.0,49.0,49.0
68.0,350000.0,1000.0,54.0,45.0
67.0,375000.0,850.0,54.0,59.0
69.0,400000.0,950.0,56.0,55.0
72.0,400000.0,1000.0,44.0,49.0
74.0,425000.0,1000.0,46.0,48.0
65.0,375000.0,500.0,66.0,44.0
71.0,350000.0,500.0,41.0,37.0
65.0,375000.0,950.0,51.0,49.0
71.0,400000.0,3000.0,58.0,58.0
66.0,375000.0,500.0,56.0,43.0
63.0,240000.0,2000.0,54.0,39.0
65.0,375000.0,500.0,48.0,39.0
71.0,350000.0,500.0,45.0,27.0
65.0,350000.0,500.0,49.0,51.0
71.0,400000.0,800.0,51.0,57.0
70.0,400000.0,800.0,57.0,60.0
69.0,350000.0,500.0,44.0,42.0
63.0,250000.0,1000.0,54.0,53.0
66.0,375000.0,950.0,62.0,48.0
74.0,400000.0,500.0,57.0,48.0
67.0,300000.0,650.0,52.0,22.0
68.0,350000.0,800.0,51.0,43.0
73.0,425000.0,2000.0,54.0,54.0
77.0,450000.0,1000.0,45.0,48.0
75.0,400000.0,2000.0,47.0,51.0
67.0,325000.0,500.0,52.0,28.0
72.0,375000.0,500.0,59.0,56.0
67.0,375000.0,1000.0,43.0,56.0
63.0,275000.0,2000.0,52.0,52.0
66.0,375000.0,750.0,48.0,47.0
67.0,325000.0,700.0,30.0,27.0
66.0,375000.0,2000.0,47.0,50.0
74.0,425000.0,2000.0,48.0,50.0
69.0,400000.0,1000.0,50.0,57.0
67.0,325000.0,550.0,55.0,57.0
70.0,375000.0,2000.0,57.0,63.0
68.0,300000.0,600.0,53.0,36.0
74.0,425000.0,3000.0,55.0,46.0
71.0,375000.0,650.0,54.0,39.0
71.0,375000.0,2000.0,50.0,44.0
67.0,325000.0,700.0,48.0,43.0
65.0,300000.0,1000.0,31.0,33.0
65.0,375000.0,1000.0,55.0,47.0
69.0,375000.0,2000.0,49.0,46.0
73.0,425000.0,500.0,54.0,48.0
64.0,275000.0,2000.0,47.0,48.0
74.0,425000.0,4000.0,51.0,50.0
66.0,325000.0,1000.0,46.0,38.0
71.0,400000.0,700.0,38.0,47.0
69.0,375000.0,550.0,56.0,60.0
71.0,375000.0,750.0,53.0,39.0
71.0,400000.0,1000.0,46.0,48.0
74.0,400000.0,500.0,53.0,52.0
67.0,375000.0,1000.0,68.0,43.0
67.0,350000.0,2000.0,42.0,40.0
71.0,400000.0,2000.0,42.0,62.0
70.0,375000.0,1000.0,48.0,60.0
60.0,220000.0,500.0,46.0,40.0
66.0,325000.0,3000.0,31.0,27.0
67.0,375000.0,1000.0,48.0,45.0
70.0,400000.0,1000.0,49.0,55.0
73.0,350000.0,500.0,35.0,37.0
70.0,375000.0,500.0,45.0,40.0
73.0,400000.0,550.0,49.0,48.0
68.0,325000.0,1000.0,53.0,48.0
76.0,375000.0,500.0,52.0,55.0
64.0,275000.0,900.0,46.0,35.0
71.0,400000.0,3000.0,49.0,55.0
71.0,400000.0,800.0,59.0,62.0
59.0,190000.0,2000.0,50.0,39.0
74.0,425000.0,6000.0,45.0,52.0
70.0,375000.0,2000.0,48.0,38.0
65.0,375000.0,2000.0,50.0,53.0
62.0,230000.0,3000.0,54.0,48.0
71.0,375000.0,500.0,49.0,47.0
72.0,400000.0,800.0,46.0,42.0
71.0,375000.0,500.0,44.0,45.0
57.0,170000.0,500.0,48.0,49.0
64.0,300000.0,4000.0,48.0,41.0
66.0,350000.0,650.0,54.0,42.0
69.0,375000.0,550.0,59.0,50.0
68.0,325000.0,500.0,47.0,40.0
60.0,190000.0,500.0,43.0,57.0
71.0,400000.0,1000.0,49.0,64.0
78.0,475000.0,1000.0,50.0,27.0
68.0,375000.0,1000.0,54.0,53.0
72.0,375000.0,500.0,55.0,39.0
66.0,375000.0,1000.0,53.0,58.0
71.0,350000.0,500.0,48.0,44.0
66.0,375000.0,500.0,48.0,58.0
74.0,425000.0,1000.0,49.0,47.0
57.0,140000.0,800.0,48.0,41.0
68.0,350000.0,500.0,48.0,48.0
76.0,375000.0,500.0,52.0,39.0
71.0,375000.0,2000.0,50.0,47.0
59.0,140000.0,800.0,47.0,42.0
64.0,275000.0,550.0,30.0,24.0
68.0,375000.0,1000.0,52.0,43.0
73.0,400000.0,600.0,43.0,48.0
67.0,350000.0,2000.0,38.0,47.0
66.0,350000.0,2000.0,54.0,55.0
57.0,170000.0,800.0,54.0,57.0
73.0,425000.0,2000.0,47.0,58.0
60.0,190000.0,850.0,48.0,43.0
63.0,210000.0,600.0,56.0,30.0
67.0,350000.0,2000.0,40.0,49.0
73.0,425000.0,2000.0,52.0,50.0
67.0,375000.0,1000.0,41.0,46.0
76.0,400000.0,500.0,50.0,53.0
67.0,375000.0,800.0,54.0,61.0
69.0,400000.0,500.0,53.0,43.0
69.0,400000.0,1000.0,48.0,52.0
64.0,300000.0,1000.0,46.0,42.0
69.0,400000.0,500.0,53.0,50.0
72.0,400000.0,1000.0,44.0,46.0
77.0,450000.0,500.0,46.0,51.0
65.0,375000.0,500.0,49.0,54.0
67.0,325000.0,950.0,49.0,46.0
66.0,350000.0,1000.0,54.0,39.0
69.0,400000.0,2000.0,48.0,58.0
63.0,240000.0,1000.0,48.0,49.0
69.0,350000.0,500.0,60.0,24.0
68.0,350000.0,500.0,49.0,42.0
65.0,350000.0,500.0,47.0,45.0
57.0,140000.0,500.0,54.0,52.0
73.0,425000.0,3000.0,41.0,44.0
70.0,375000.0,2000.0,45.0,49.0
68.0,325000.0,500.0,53.0,38.0
70.0,375000.0,500.0,48.0,44.0
69.0,400000.0,500.0,60.0,44.0
71.0,375000.0,500.0,62.0,50.0
76.0,400000.0,500.0,43.0,38.0
68.0,325000.0,500.0,60.0,40.0
66.0,350000.0,500.0,60.0,39.0
68.0,350000.0,500.0,55.0,49.0
68.0,375000.0,500.0,51.0,47.0
68.0,375000.0,1000.0,49.0,65.0
61.0,210000.0,550.0,54.0,40.0
66.0,350000.0,550.0,46.0,37.0
66.0,350000.0,750.0,55.0,41.0
78.0,500000.0,500.0,53.0,50.0
64.0,325000.0,1000.0,51.0,53.0
70.0,375000.0,500.0,50.0,55.0
73.0,425000.0,1000.0,55.0,53.0
67.0,350000.0,500.0,49.0,38.0
71.0,375000.0,950.0,54.0,44.0
70.0,400000.0,1000.0,51.0,44.0
62.0,230000.0,1000.0,52.0,48.0
67.0,350000.0,500.0,50.0,46.0
73.0,400000.0,700.0,58.0,46.0
68.0,325000.0,500.0,50.0,48.0
73.0,425000.0,750.0,55.0,57.0
74.0,400000.0,500.0,51.0,60.0
72.0,375000.0,650.0,47.0,49.0
72.0,325000.0,500.0,40.0,28.0
70.0,375000.0,700.0,42.0,43.0
72.0,375000.0,500.0,51.0,55.0
69.0,375000.0,500.0,48.0,41.0
62.0,240000.0,2000.0,58.0,46.0
57.0,110000.0,1000.0,55.0,44.0
72.0,375000.0,550.0,50.0,44.0
57.0,140000.0,3000.0,55.0,45.0
68.0,375000.0,800.0,53.0,50.0
70.0,375000.0,1000.0,47.0,44.0
67.0,325000.0,550.0,51.0,38.0
68.0,350000.0,550.0,47.0,37.0
62.0,200000.0,1000.0,58.0,21.0
64.0,325000.0,500.0,47.0,53.0
68.0,300000.0,750.0,54.0,23.0
65.0,350000.0,1000.0,50.0,55.0
66.0,350000.0,1000.0,51.0,45.0
68.0,350000.0,2000.0,49.0,55.0
66.0,350000.0,900.0,57.0,41.0
69.0,375000.0,500.0,56.0,48.0
71.0,375000.0,500.0,50.0,45.0
71.0,350000.0,500.0,48.0,44.0
70.0,375000.0,550.0,53.0,44.0
63.0,250000.0,1000.0,46.0,47.0
61.0,240000.0,3000.0,53.0,52.0
76.0,425000.0,2000.0,53.0,48.0
65.0,325000.0,4000.0,41.0,28.0
64.0,300000.0,2000.0,53.0,40.0
71.0,350000.0,500.0,52.0,39.0
72.0,375000.0,500.0,50.0,44.0
71.0,375000.0,1000.0,53.0,53.0
69.0,375000.0,950.0,53.0,43.0
59.0,150000.0,1000.0,58.0,44.0
68.0,350000.0,850.0,55.0,50.0
68.0,350000.0,2000.0,50.0,46.0
65.0,350000.0,1000.0,53.0,40.0
64.0,325000.0,7000.0,59.0,51.0
71.0,375000.0,650.0,70.0,38.0
65.0,350000.0,900.0,54.0,38.0
63.0,250000.0,2000.0,55.0,47.0
72.0,350000.0,550.0,56.0,54.0
74.0,425000.0,4000.0,57.0,58.0
58.0,200000.0,3000.0,43.0,54.0
64.0,325000.0,2000.0,41.0,44.0
72.0,350000.0,500.0,41.0,36.0
69.0,375000.0,750.0,56.0,58.0
65.0,325000.0,1000.0,44.0,32.0
66.0,325000.0,2000.0,49.0,46.0
70.0,400000.0,1000.0,55.0,49.0
69.0,400000.0,900.0,53.0,49.0
74.0,375000.0,500.0,46.0,37.0
64.0,300000.0,550.0,50.0,38.0
64.0,275000.0,500.0,49.0,22.0
73.0,400000.0,2000.0,46.0,42.0
68.0,350000.0,600.0,52.0,40.0
64.0,325000.0,500.0,54.0,58.0
65.0,350000.0,2000.0,49.0,49.0
72.0,375000.0,2000.0,54.0,55.0
65.0,350000.0,2000.0,48.0,39.0
71.0,325000.0,500.0,51.0,31.0
67.0,375000.0,1000.0,37.0,47.0
57.0,140000.0,500.0,50.0,43.0
71.0,375000.0,1000.0,53.0,48.0
71.0,400000.0,3000.0,55.0,44.0
74.0,400000.0,2000.0,51.0,60.0
67.0,325000.0,4000.0,53.0,47.0
66.0,325000.0,900.0,51.0,41.0
76.0,425000.0,5000.0,58.0,49.0
66.0,375000.0,500.0,48.0,50.0
82.0,500000.0,1000.0,57.0,50.0
70.0,350000.0,800.0,48.0,33.0
72.0,350000.0,900.0,51.0,35.0
77.0,450000.0,550.0,52.0,55.0
72.0,375000.0,3000.0,50.0,56.0
73.0,400000.0,550.0,58.0,56.0
74.0,425000.0,3000.0,53.0,38.0
72.0,375000.0,500.0,57.0,47.0
71.0,350000.0,2000.0,55.0,44.0
69.0,400000.0,900.0,56.0,42.0
70.0,375000.0,600.0,52.0,43.0
72.0,375000.0,500.0,55.0,55.0
70.0,375000.0,500.0,55.0,58.0
74.0,400000.0,500.0,52.0,43.0
69.0,375000.0,500.0,60.0,50.0
72.0,350000.0,500.0,50.0,29.0
72.0,350000.0,500.0,51.0,40.0
74.0,400000.0,500.0,38.0,58.0
71.0,400000.0,500.0,55.0,45.0
77.0,425000.0,500.0,55.0,56.0
76.0,375000.0,500.0,55.0,23.0
56.0,15000.0,600.0,64.0,44.0
56.0,15000.0,500.0,52.0,49.0
56.0,45000.0,1000.0,59.0,58.0
56.0,15000.0,750.0,54.0,65.0
56.0,140000.0,550.0,56.0,54.0
56.0,100000.0,550.0,56.0,57.0
56.0,130000.0,550.0,55.0,59.0
61.0,160000.0,1000.0,50.0,41.0
56.0,80000.0,1000.0,50.0,44.0
59.0,190000.0,2000.0,55.0,54.0
57.0,150000.0,550.0,55.0,39.0
56.0,70000.0,500.0,48.0,25.0
56.0,100000.0,5000.0,58.0,45.0
56.0,150000.0,2000.0,50.0,41.0
56.0,130000.0,3000.0,53.0,46.0
57.0,150000.0,2000.0,54.0,42.0
60.0,180000.0,2000.0,53.0,43.0
56.0,150000.0,4000.0,52.0,54.0
57.0,170000.0,3000.0,61.0,57.0
61.0,160000.0,2000.0,48.0,26.0
59.0,140000.0,2000.0,53.0,28.0
63.0,250000.0,4000.0,52.0,46.0
62.0,210000.0,500.0,52.0,56.0
64.0,325000.0,1000.0,45.0,46.0
63.0,240000.0,650.0,50.0,40.0
63.0,240000.0,1000.0,40.0,41.0
62.0,180000.0,500.0,45.0,36.0
64.0,300000.0,500.0,46.0,48.0
63.0,275000.0,1000.0,60.0,43.0
60.0,190000.0,2000.0,50.0,48.0
65.0,325000.0,8000.0,56.0,55.0
62.0,180000.0,850.0,48.0,37.0
65.0,325000.0,2000.0,53.0,54.0
58.0,120000.0,1000.0,56.0,38.0
56.0,45000.0,500.0,50.0,49.0
57.0,140000.0,900.0,51.0,44.0
67.0,325000.0,3000.0,50.0,47.0
62.0,230000.0,2000.0,54.0,52.0
61.0,170000.0,3000.0,49.0,37.0
62.0,220000.0,2000.0,58.0,59.0
66.0,275000.0,1000.0,42.0,36.0
65.0,275000.0,850.0,44.0,29.0
66.0,325000.0,2000.0,54.0,58.0
70.0,300000.0,850.0,46.0,40.0
63.0,300000.0,2000.0,52.0,51.0
66.0,325000.0,2000.0,53.0,57.0
56.0,160000.0,3000.0,57.0,43.0
65.0,325000.0,3000.0,46.0,47.0
62.0,220000.0,3000.0,54.0,45.0
69.0,350000.0,2000.0,47.0,49.0
62.0,230000.0,3000.0,52.0,44.0
65.0,325000.0,2000.0,55.0,51.0
65.0,325000.0,3000.0,49.0,51.0
66.0,325000.0,500.0,56.0,45.0
56.0,130000.0,2000.0,50.0,56.0
69.0,350000.0,2000.0,60.0,44.0
71.0,325000.0,2000.0,51.0,41.0
69.0,325000.0,2000.0,62.0,38.0
62.0,230000.0,500.0,51.0,55.0
68.0,350000.0,500.0,48.0,55.0
66.0,275000.0,3000.0,55.0,26.0
71.0,300000.0,700.0,41.0,38.0
67.0,325000.0,2000.0,55.0,50.0
63.0,300000.0,500.0,52.0,55.0
69.0,350000.0,6000.0,51.0,54.0
69.0,350000.0,800.0,51.0,55.0
71.0,350000.0,950.0,47.0,48.0
63.0,300000.0,2000.0,56.0,54.0
66.0,300000.0,1000.0,54.0,46.0
71.0,325000.0,600.0,52.0,43.0
67.0,300000.0,1000.0,47.0,46.0
62.0,230000.0,700.0,43.0,45.0
66.0,325000.0,800.0,55.0,54.0
67.0,300000.0,1000.0,51.0,41.0
67.0,300000.0,1000.0,56.0,44.0
61.0,170000.0,1000.0,44.0,28.0
65.0,325000.0,3000.0,55.0,49.0
71.0,350000.0,2000.0,60.0,52.0
72.0,375000.0,2000.0,53.0,54.0
70.0,350000.0,1000.0,51.0,50.0
71.0,350000.0,2000.0,56.0,46.0
65.0,325000.0,600.0,45.0,56.0
61.0,220000.0,600.0,40.0,55.0
66.0,275000.0,500.0,32.0,30.0
59.0,140000.0,1000.0,39.0,29.0
56.0,150000.0,500.0,46.0,49.0
59.0,170000.0,1000.0,45.0,39.0
72.0,375000.0,650.0,55.0,44.0
64.0,325000.0,950.0,54.0,46.0
64.0,300000.0,500.0,50.0,43.0
63.0,275000.0,500.0,49.0,38.0
65.0,325000.0,500.0,48.0,42.0
56.0,100000.0,500.0,48.0,45.0
65.0,325000.0,2000.0,56.0,54.0
75.0,350000.0,4000.0,43.0,46.0
73.0,350000.0,4000.0,47.0,49.0
66.0,275000.0,500.0,46.0,33.0
75.0,350000.0,4000.0,53.0,44.0
63.0,240000.0,1000.0,56.0,34.0
70.0,325000.0,1000.0,51.0,46.0
72.0,350000.0,500.0,59.0,48.0
66.0,275000.0,850.0,49.0,36.0
65.0,325000.0,650.0,52.0,46.0
68.0,350000.0,3000.0,52.0,40.0
71.0,325000.0,1000.0,57.0,52.0
63.0,250000.0,1000.0,59.0,24.0
63.0,275000.0,2000.0,51.0,54.0
56.0,140000.0,4000.0,52.0,45.0
66.0,300000.0,500.0,51.0,42.0
71.0,350000.0,2000.0,51.0,47.0
70.0,325000.0,550.0,53.0,55.0
64.0,325000.0,500.0,50.0,53.0
67.0,325000.0,1000.0,44.0,47.0
66.0,275000.0,700.0,46.0,24.0
72.0,375000.0,6000.0,41.0,53.0
70.0,350000.0,2000.0,53.0,47.0
70.0,350000.0,1000.0,49.0,49.0
68.0,325000.0,900.0,49.0,54.0
66.0,300000.0,700.0,51.0,53.0
69.0,350000.0,500.0,50.0,50.0
57.0,140000.0,500.0,54.0,45.0
65.0,325000.0,850.0,52.0,45.0
74.0,350000.0,1000.0,45.0,41.0
65.0,275000.0,500.0,47.0,34.0
69.0,325000.0,1000.0,52.0,54.0
62.0,200000.0,5000.0,51.0,39.0
67.0,300000.0,1000.0,53.0,51.0
66.0,300000.0,550.0,49.0,43.0
72.0,375000.0,4000.0,49.0,40.0
70.0,325000.0,500.0,48.0,39.0
65.0,275000.0,500.0,47.0,21.0
63.0,275000.0,500.0,51.0,36.0
73.0,375000.0,2000.0,48.0,50.0
71.0,325000.0,2000.0,55.0,43.0
60.0,190000.0,500.0,52.0,44.0
67.0,300000.0,500.0,60.0,70.0
70.0,325000.0,2000.0,54.0,42.0
71.0,300000.0,700.0,48.0,31.0
72.0,325000.0,850.0,53.0,46.0
71.0,350000.0,3000.0,43.0,54.0
67.0,300000.0,1000.0,49.0,52.0
75.0,350000.0,500.0,42.0,39.0
70.0,325000.0,3000.0,58.0,43.0
72.0,350000.0,900.0,47.0,43.0
69.0,350000.0,2000.0,43.0,49.0
62.0,180000.0,2000.0,39.0,23.0
65.0,300000.0,1000.0,56.0,55.0
63.0,240000.0,3000.0,53.0,32.0
66.0,300000.0,1000.0,57.0,38.0
72.0,350000.0,3000.0,54.0,41.0
63.0,275000.0,1000.0,56.0,45.0
66.0,325000.0,1000.0,51.0,47.0
59.0,190000.0,1000.0,44.0,50.0
70.0,325000.0,500.0,60.0,36.0
70.0,325000.0,650.0,54.0,51.0
68.0,325000.0,500.0,51.0,44.0
69.0,325000.0,900.0,42.0,39.0
70.0,350000.0,650.0,46.0,42.0
66.0,325000.0,1000.0,40.0,58.0
63.0,275000.0,700.0,37.0,45.0
72.0,325000.0,500.0,52.0,25.0
73.0,375000.0,6000.0,56.0,63.0
70.0,325000.0,650.0,52.0,47.0
63.0,275000.0,700.0,52.0,44.0
69.0,325000.0,4000.0,52.0,54.0
76.0,375000.0,1000.0,44.0,39.0
75.0,350000.0,500.0,52.0,51.0
69.0,350000.0,550.0,48.0,41.0
69.0,325000.0,1000.0,42.0,46.0
59.0,190000.0,2000.0,50.0,50.0
69.0,300000.0,500.0,51.0,52.0
70.0,350000.0,2000.0,39.0,45.0
69.0,325000.0,1000.0,48.0,43.0
68.0,350000.0,2000.0,51.0,51.0
61.0,190000.0,3000.0,57.0,46.0
76.0,400000.0,2000.0,57.0,54.0
75.0,350000.0,550.0,49.0,53.0
74.0,325000.0,500.0,47.0,36.0
69.0,350000.0,750.0,55.0,44.0
64.0,325000.0,1000.0,54.0,49.0
68.0,350000.0,1000.0,53.0,53.0
67.0,300000.0,1000.0,48.0,45.0
74.0,350000.0,500.0,51.0,44.0
70.0,350000.0,1000.0,57.0,57.0
68.0,325000.0,2000.0,55.0,38.0
74.0,325000.0,500.0,56.0,24.0
73.0,350000.0,600.0,53.0,45.0
72.0,350000.0,500.0,45.0,46.0
71.0,325000.0,1000.0,51.0,51.0
71.0,325000.0,650.0,50.0,41.0
59.0,170000.0,500.0,47.0,40.0
72.0,350000.0,500.0,50.0,38.0
66.0,300000.0,1000.0,49.0,43.0
71.0,325000.0,2000.0,54.0,51.0
64.0,275000.0,1000.0,46.0,32.0
56.0,150000.0,3000.0,42.0,41.0
70.0,325000.0,1000.0,56.0,54.0
68.0,350000.0,1000.0,54.0,47.0
64.0,300000.0,2000.0,55.0,52.0
74.0,350000.0,500.0,54.0,53.0
68.0,300000.0,500.0,45.0,30.0
73.0,350000.0,500.0,50.0,55.0
70.0,325000.0,2000.0,50.0,55.0
67.0,300000.0,900.0,55.0,49.0
70.0,325000.0,1000.0,50.0,48.0
62.0,230000.0,1000.0,42.0,48.0
71.0,300000.0,650.0,55.0,39.0
64.0,325000.0,2000.0,55.0,44.0
72.0,375000.0,500.0,45.0,48.0
58.0,140000.0,500.0,51.0,43.0
74.0,325000.0,500.0,53.0,33.0
68.0,325000.0,500.0,55.0,50.0
80.0,450000.0,850.0,38.0,45.0
67.0,300000.0,500.0,60.0,39.0
67.0,325000.0,900.0,45.0,47.0
71.0,350000.0,1000.0,40.0,46.0
61.0,180000.0,500.0,40.0,23.0
65.0,300000.0,550.0,46.0,50.0
71.0,350000.0,2000.0,48.0,56.0
75.0,350000.0,900.0,45.0,57.0
70.0,300000.0,500.0,48.0,30.0
68.0,325000.0,500.0,53.0,37.0
64.0,300000.0,1000.0,57.0,56.0
70.0,350000.0,500.0,59.0,48.0
73.0,350000.0,500.0,49.0,41.0
57.0,170000.0,1000.0,57.0,57.0
58.0,180000.0,500.0,55.0,63.0
71.0,325000.0,500.0,53.0,49.0
66.0,300000.0,2000.0,44.0,42.0
74.0,325000.0,500.0,48.0,25.0
62.0,210000.0,550.0,54.0,47.0
65.0,325000.0,2000.0,53.0,42.0
62.0,180000.0,500.0,47.0,38.0
72.0,350000.0,550.0,42.0,45.0
63.0,250000.0,1000.0,49.0,25.0
72.0,350000.0,600.0,37.0,52.0
70.0,325000.0,1000.0,38.0,36.0
61.0,200000.0,500.0,62.0,54.0
71.0,300000.0,500.0,43.0,30.0
75.0,350000.0,500.0,54.0,45.0
67.0,325000.0,650.0,45.0,50.0
59.0,140000.0,600.0,46.0,25.0
61.0,200000.0,600.0,48.0,39.0
65.0,325000.0,1000.0,49.0,47.0
77.0,425000.0,500.0,52.0,45.0
77.0,450000.0,500.0,49.0,38.0
70.0,350000.0,500.0,61.0,49.0
64.0,325000.0,500.0,57.0,57.0
62.0,220000.0,750.0,51.0,48.0
64.0,300000.0,500.0,62.0,46.0
66.0,325000.0,500.0,52.0,51.0
73.0,350000.0,2000.0,54.0,38.0
72.0,325000.0,500.0,40.0,23.0
76.0,350000.0,500.0,53.0,23.0
73.0,375000.0,500.0,55.0,44.0
65.0,325000.0,800.0,54.0,46.0
71.0,325000.0,500.0,58.0,41.0
68.0,325000.0,500.0,52.0,42.0
67.0,325000.0,500.0,55.0,48.0
77.0,450000.0,500.0,54.0,55.0
78.0,425000.0,500.0,55.0,38.0
76.0,375000.0,500.0,46.0,40.0
76.0,375000.0,500.0,52.0,43.0
72.0,350000.0,500.0,52.0,54.0
65.0,325000.0,1000.0,48.0,50.0
58.0,120000.0,1000.0,56.0,38.0
74.0,325000.0,500.0,44.0,30.0
68.0,325000.0,900.0,50.0,38.0
70.0,350000.0,500.0,50.0,50.0
64.0,300000.0,1000.0,49.0,38.0
67.0,300000.0,950.0,46.0,39.0
62.0,190000.0,500.0,50.0,37.0
63.0,300000.0,1000.0,55.0,51.0
78.0,450000.0,500.0,49.0,58.0
76.0,375000.0,500.0,53.0,43.0
65.0,275000.0,1000.0,46.0,23.0
69.0,325000.0,800.0,54.0,49.0
68.0,350000.0,3000.0,44.0,45.0
70.0,325000.0,950.0,55.0,53.0
69.0,325000.0,650.0,51.0,38.0
67.0,300000.0,650.0,41.0,53.0
67.0,275000.0,500.0,47.0,33.0
65.0,300000.0,700.0,46.0,40.0
61.0,210000.0,950.0,59.0,58.0
60.0,180000.0,2000.0,53.0,47.0
56.0,975000.0,1000.0,54.0,53.0
75.0,325000.0,500.0,47.0,23.0
62.0,230000.0,2000.0,45.0,47.0
63.0,250000.0,850.0,41.0,31.0
67.0,325000.0,2000.0,48.0,53.0
70.0,325000.0,500.0,50.0,42.0
70.0,350000.0,1000.0,42.0,53.0
64.0,325000.0,950.0,42.0,43.0
66.0,300000.0,3000.0,50.0,44.0
63.0,240000.0,850.0,49.0,31.0
69.0,350000.0,500.0,46.0,41.0
72.0,325000.0,500.0,53.0,31.0
71.0,325000.0,700.0,47.0,40.0
69.0,300000.0,500.0,48.0,30.0
69.0,325000.0,1000.0,49.0,45.0
69.0,350000.0,550.0,50.0,49.0
69.0,300000.0,550.0,37.0,24.0
71.0,325000.0,500.0,50.0,38.0
63.0,300000.0,2000.0,54.0,46.0
64.0,325000.0,750.0,47.0,51.0
58.0,160000.0,3000.0,54.0,50.0
71.0,300000.0,500.0,38.0,29.0
67.0,300000.0,650.0,55.0,57.0
64.0,300000.0,1000.0,51.0,44.0
72.0,350000.0,500.0,56.0,57.0
69.0,325000.0,500.0,54.0,43.0
75.0,375000.0,700.0,54.0,49.0
76.0,400000.0,550.0,55.0,57.0
65.0,325000.0,550.0,54.0,45.0
66.0,275000.0,600.0,35.0,39.0
66.0,300000.0,550.0,36.0,50.0
71.0,350000.0,700.0,58.0,59.0
66.0,325000.0,2000.0,58.0,49.0
67.0,300000.0,2000.0,51.0,46.0
65.0,300000.0,500.0,56.0,52.0
66.0,325000.0,3000.0,50.0,47.0
65.0,300000.0,500.0,48.0,41.0
66.0,250000.0,500.0,39.0,28.0
71.0,350000.0,750.0,37.0,50.0
67.0,300000.0,800.0,54.0,45.0
69.0,325000.0,500.0,55.0,60.0
72.0,350000.0,500.0,44.0,53.0
64.0,325000.0,1000.0,56.0,51.0
71.0,300000.0,850.0,54.0,55.0
63.0,250000.0,1000.0,48.0,36.0
71.0,300000.0,2000.0,49.0,48.0
73.0,375000.0,2000.0,44.0,46.0
72.0,375000.0,700.0,56.0,49.0
74.0,350000.0,500.0,48.0,50.0
70.0,325000.0,3000.0,51.0,43.0
64.0,300000.0,3000.0,55.0,40.0
70.0,300000.0,850.0,58.0,34.0
68.0,325000.0,1000.0,54.0,44.0
75.0,325000.0,500.0,47.0,42.0
68.0,325000.0,1000.0,47.0,40.0
